[0, 'ENSMUSG00000102693.1']
[49659, 'ENSMUSG00000118278.1']
[49660, 'ENSMUSG00000117913.1']
[49661, 'ENSMUSG00000117663.1']
[49662, 'ENSMUSG00000118279.1']
[49663, 'ENSMUSG00000118057.1']
[49664, 'ENSMUSG00000058625.6']
[49665, 'ENSMUSG00000087999.1']
[49666, 'ENSMUSG00000024553.8']
[49667, 'ENSMUSG00000118256.1']
[49668, 'ENSMUSG00000041607.17']
[49669, 'ENSMUSG00000061684.6']
[49670, 'ENSMUSG00000041258.18']
[49671, 'ENSMUSG00000118160.1']
[49672, 'ENSMUSG00000097141.2']
[49673, 'ENSMUSG00000118012.1']
[49674, 'ENSMUSG00000117824.1']
[49675, 'ENSMUSG00000117842.1']
[49676, 'ENSMUSG00000117888.1']
[49677, 'ENSMUSG00000092638.1']
[49678, 'ENSMUSG00000117849.1']
[49679, 'ENSMUSG00000101773.1']
[49680, 'ENSMUSG00000118085.1']
[49681, 'ENSMUSG00000097738.2']
[49682, 'ENSMUSG00000117762.1']
[49683, 'ENSMUSG00000058881.13']
[49684, 'ENSMUSG00000118339.1']
[49685, 'ENSMUSG00000118094.1']
[49686, 'ENSMUSG00000117976.1']
[49687, 'ENSMUSG00000100430.2']
[49688, 'ENSMUSG00000118333.1']
[49689, 'ENSMUSG00000088143.1']
[49690, 'ENSMUSG00000117783.1']
[49691, 'ENSMUSG00000117993.1']
[49692, 'ENSMUSG00000117715.1']
[49693, 'ENSMUSG00000118060.1']
[49694, 'ENSMUSG00000118156.1']
[49695, 'ENSMUSG00000118387.1']
[49696, 'ENSMUSG00000118175.1']
[49697, 'ENSMUSG00000117658.1']
[49698, 'ENSMUSG00000118222.1']
[49699, 'ENSMUSG00000118200.1']
[49700, 'ENSMUSG00000118024.1']
[49701, 'ENSMUSG00000117826.1']
[49702, 'ENSMUSG00000117894.1']
[49703, 'ENSMUSG00000046982.11']
[49704, 'ENSMUSG00000049090.3']
[49705, 'ENSMUSG00000118225.1']
[49706, 'ENSMUSG00000117915.1']
[49707, 'ENSMUSG00000048410.17']
[49708, 'ENSMUSG00000118385.1']
[49709, 'ENSMUSG00000102951.1']
[49710, 'ENSMUSG00000056162.14']
[49711, 'ENSMUSG00000117676.1']
[49712, 'ENSMUSG00000092056.2']
[49713, 'ENSMUSG00000024644.17']
[49714, 'ENSMUSG00000118152.1']
[49715, 'ENSMUSG00000089760.1']
[49716, 'ENSMUSG00000047992.11']
[49717, 'ENSMUSG00000089410.1']
[49718, 'ENSMUSG00000065746.1']
[49719, 'ENSMUSG00000118075.1']
[49720, 'ENSMUSG00000117781.1']
[49721, 'ENSMUSG00000088070.1']
[49722, 'ENSMUSG00000024646.14']
[49723, 'ENSMUSG00000089744.2']
[49724, 'ENSMUSG00000034391.12']
[49725, 'ENSMUSG00000024645.5']
[49726, 'ENSMUSG00000118255.1']
[49727, 'ENSMUSG00000118198.1']
[49728, 'ENSMUSG00000117854.1']
[49729, 'ENSMUSG00000118241.1']
[49730, 'ENSMUSG00000117906.1']
[49731, 'ENSMUSG00000118283.1']
[49732, 'ENSMUSG00000094440.1']
[49733, 'ENSMUSG00000050321.3']
[49734, 'ENSMUSG00000117778.1']
[49735, 'ENSMUSG00000117736.1']
[49736, 'ENSMUSG00000024647.14']
[49737, 'ENSMUSG00000118328.1']
[49738, 'ENSMUSG00000118025.1']
[49739, 'ENSMUSG00000117908.1']
[49740, 'ENSMUSG00000118250.1']
[49741, 'ENSMUSG00000117969.1']
[49742, 'ENSMUSG00000117683.1']
[49743, 'ENSMUSG00000069324.6']
[49744, 'ENSMUSG00000118171.1']
[49745, 'ENSMUSG00000077641.1']
[49746, 'ENSMUSG00000117801.1']
[49747, 'ENSMUSG00000117830.1']
[49748, 'ENSMUSG00000118352.1']
[49749, 'ENSMUSG00000118247.1']
[49750, 'ENSMUSG00000056153.15']
[49751, 'ENSMUSG00000117887.1']
[49752, 'ENSMUSG00000117948.1']
[49753, 'ENSMUSG00000118089.1']
[49754, 'ENSMUSG00000117777.1']
[49755, 'ENSMUSG00000023066.10']
[49756, 'ENSMUSG00000098676.1']
[49757, 'ENSMUSG00000034028.16']
[49758, 'ENSMUSG00000073514.4']
[49759, 'ENSMUSG00000118274.1']
[49760, 'ENSMUSG00000089885.2']
[49761, 'ENSMUSG00000090047.1']
[49762, 'ENSMUSG00000092792.1']
[49763, 'ENSMUSG00000098126.1']
[49764, 'ENSMUSG00000118035.1']
[49765, 'ENSMUSG00000089008.1']
[49766, 'ENSMUSG00000091697.2']
[49767, 'ENSMUSG00000117726.1']
[49768, 'ENSMUSG00000118372.1']
[49769, 'ENSMUSG00000117805.1']
[49770, 'ENSMUSG00000077402.1']
[49771, 'ENSMUSG00000024614.7']
[49772, 'ENSMUSG00000117747.1']
[49773, 'ENSMUSG00000110277.2']
[49774, 'ENSMUSG00000109923.1']
[49775, 'ENSMUSG00000100969.7']
[49776, 'ENSMUSG00000117761.1']
[49777, 'ENSMUSG00000093983.1']
[49778, 'ENSMUSG00000118182.1']
[49779, 'ENSMUSG00000117928.1']
[49780, 'ENSMUSG00000118393.1']
[49781, 'ENSMUSG00000118052.1']
[49782, 'ENSMUSG00000118203.1']
[49783, 'ENSMUSG00000117886.1']
[49784, 'ENSMUSG00000024831.14']
[49785, 'ENSMUSG00000024829.12']
[49786, 'ENSMUSG00000099261.1']
[49787, 'ENSMUSG00000118213.1']
[49788, 'ENSMUSG00000024900.5']
[49789, 'ENSMUSG00000024905.15']
[49790, 'ENSMUSG00000024907.7']
[49791, 'ENSMUSG00000024908.15']
[49792, 'ENSMUSG00000114315.1']
[49793, 'ENSMUSG00000075908.1']
[49794, 'ENSMUSG00000114302.1']
[49795, 'ENSMUSG00000024913.16']
[49796, 'ENSMUSG00000118249.1']
[49797, 'ENSMUSG00000035372.2']
[49798, 'ENSMUSG00000117739.1']
[49799, 'ENSMUSG00000118231.1']
[49800, 'ENSMUSG00000118096.1']
[49801, 'ENSMUSG00000117773.1']
[49802, 'ENSMUSG00000045098.19']
[49803, 'ENSMUSG00000082848.1']
[49804, 'ENSMUSG00000117779.1']
[49805, 'ENSMUSG00000024843.15']
[49806, 'ENSMUSG00000117912.1']
[49807, 'ENSMUSG00000001750.16']
[49808, 'ENSMUSG00000059734.7']
[49809, 'ENSMUSG00000024885.9']
[49810, 'ENSMUSG00000118129.1']
[49811, 'ENSMUSG00000036908.17']
[49812, 'ENSMUSG00000037263.13']
[49813, 'ENSMUSG00000075296.5']
[49814, 'ENSMUSG00000024866.10']
[49815, 'ENSMUSG00000037477.8']
[49816, 'ENSMUSG00000118132.1']
[49817, 'ENSMUSG00000110949.1']
[49818, 'ENSMUSG00000024869.10']
[49819, 'ENSMUSG00000086107.1']
[49820, 'ENSMUSG00000024871.11']
[49821, 'ENSMUSG00000037916.14']
[49822, 'ENSMUSG00000060803.6']
[49823, 'ENSMUSG00000038155.11']
[49824, 'ENSMUSG00000058216.13']
[49825, 'ENSMUSG00000104921.1']
[49826, 'ENSMUSG00000064400.2']
[49827, 'ENSMUSG00000024857.16']
[49828, 'ENSMUSG00000024856.10']
[49829, 'ENSMUSG00000024851.14']
[49830, 'ENSMUSG00000024847.15']
[49831, 'ENSMUSG00000024845.17']
[49832, 'ENSMUSG00000024842.8']
[49833, 'ENSMUSG00000044724.9']
[49834, 'ENSMUSG00000024835.15']
[49835, 'ENSMUSG00000045826.9']
[49836, 'ENSMUSG00000024830.17']
[49837, 'ENSMUSG00000075289.5']
[49838, 'ENSMUSG00000117905.1']
[49839, 'ENSMUSG00000097233.1']
[49840, 'ENSMUSG00000040247.6']
[49841, 'ENSMUSG00000040385.7']
[49842, 'ENSMUSG00000117839.1']
[49843, 'ENSMUSG00000024824.7']
[49844, 'ENSMUSG00000118245.1']
[49845, 'ENSMUSG00000040663.9']
[49846, 'ENSMUSG00000117873.1']
[49847, 'ENSMUSG00000093346.1']
[49848, 'ENSMUSG00000024854.4']
[49849, 'ENSMUSG00000117718.1']
[49850, 'ENSMUSG00000034616.17']
[49851, 'ENSMUSG00000099290.1']
[49852, 'ENSMUSG00000005986.16']
[49853, 'ENSMUSG00000118344.1']
[49854, 'ENSMUSG00000024858.14']
[49855, 'ENSMUSG00000054611.17']
[49856, 'ENSMUSG00000041845.11']
[49857, 'ENSMUSG00000087132.8']
[49858, 'ENSMUSG00000049303.10']
[49859, 'ENSMUSG00000042041.7']
[49860, 'ENSMUSG00000024892.17']
[49861, 'ENSMUSG00000045045.7']
[49862, 'ENSMUSG00000024889.5']
[49863, 'ENSMUSG00000098346.1']
[49864, 'ENSMUSG00000071691.11']
[49865, 'ENSMUSG00000117746.1']
[49866, 'ENSMUSG00000067889.6']
[49867, 'ENSMUSG00000096370.8']
[49868, 'ENSMUSG00000033760.17']
[49869, 'ENSMUSG00000103651.1']
[49870, 'ENSMUSG00000094936.8']
[49871, 'ENSMUSG00000006456.10']
[49872, 'ENSMUSG00000095913.1']
[49873, 'ENSMUSG00000034108.6']
[49874, 'ENSMUSG00000067872.2']
[49875, 'ENSMUSG00000083282.3']
[49876, 'ENSMUSG00000006457.4']
[49877, 'ENSMUSG00000006463.13']
[49878, 'ENSMUSG00000006464.9']
[49879, 'ENSMUSG00000088661.1']
[49880, 'ENSMUSG00000063904.4']
[49881, 'ENSMUSG00000024901.15']
[49882, 'ENSMUSG00000024902.5']
[49883, 'ENSMUSG00000045903.9']
[49884, 'ENSMUSG00000118364.1']
[49885, 'ENSMUSG00000117723.1']
[49886, 'ENSMUSG00000024891.6']
[49887, 'ENSMUSG00000047379.7']
[49888, 'ENSMUSG00000117789.1']
[49889, 'ENSMUSG00000080268.4']
[49890, 'ENSMUSG00000024883.8']
[49891, 'ENSMUSG00000056481.7']
[49892, 'ENSMUSG00000061451.13']
[49893, 'ENSMUSG00000117893.1']
[49894, 'ENSMUSG00000024875.5']
[49895, 'ENSMUSG00000024873.7']
[49896, 'ENSMUSG00000024870.6']
[49897, 'ENSMUSG00000024862.16']
[49898, 'ENSMUSG00000117710.1']
[49899, 'ENSMUSG00000117729.1']
[49900, 'ENSMUSG00000024855.10']
[49901, 'ENSMUSG00000098803.1']
[49902, 'ENSMUSG00000118104.1']
[49903, 'ENSMUSG00000024853.10']
[49904, 'ENSMUSG00000118243.1']
[49905, 'ENSMUSG00000047658.6']
[49906, 'ENSMUSG00000118263.1']
[49907, 'ENSMUSG00000118009.1']
[49908, 'ENSMUSG00000117807.1']
[49909, 'ENSMUSG00000038498.4']
[49910, 'ENSMUSG00000024846.6']
[49911, 'ENSMUSG00000118610.1']
[49912, 'ENSMUSG00000024844.15']
[49913, 'ENSMUSG00000024841.8']
[49914, 'ENSMUSG00000039148.5']
[49915, 'ENSMUSG00000117959.1']
[49916, 'ENSMUSG00000039330.5']
[49917, 'ENSMUSG00000086938.9']
[49918, 'ENSMUSG00000051133.3']
[49919, 'ENSMUSG00000024914.16']
[49920, 'ENSMUSG00000047423.10']
[49921, 'ENSMUSG00000088909.1']
[49922, 'ENSMUSG00000117771.1']
[49923, 'ENSMUSG00000117845.1']
[49924, 'ENSMUSG00000024912.6']
[49925, 'ENSMUSG00000095098.2']
[49926, 'ENSMUSG00000024911.7']
[49927, 'ENSMUSG00000024910.5']
[49928, 'ENSMUSG00000024909.15']
[49929, 'ENSMUSG00000024906.10']
[49930, 'ENSMUSG00000117966.1']
[49931, 'ENSMUSG00000056201.8']
[49932, 'ENSMUSG00000056185.5']
[49933, 'ENSMUSG00000100937.1']
[49934, 'ENSMUSG00000109695.1']
[49935, 'ENSMUSG00000024922.2']
[49936, 'ENSMUSG00000117861.1']
[49937, 'ENSMUSG00000049562.6']
[49938, 'ENSMUSG00000024925.11']
[49939, 'ENSMUSG00000024926.10']
[49940, 'ENSMUSG00000024927.8']
[49941, 'ENSMUSG00000056917.13']
[49942, 'ENSMUSG00000054874.12']
[49943, 'ENSMUSG00000098568.1']
[49944, 'ENSMUSG00000004054.9']
[49945, 'ENSMUSG00000118077.1']
[49946, 'ENSMUSG00000024936.8']
[49947, 'ENSMUSG00000024937.15']
[49948, 'ENSMUSG00000089766.1']
[49949, 'ENSMUSG00000024939.6']
[49950, 'ENSMUSG00000118125.1']
[49951, 'ENSMUSG00000079478.9']
[49952, 'ENSMUSG00000024940.11']
[49953, 'ENSMUSG00000024941.9']
[49954, 'ENSMUSG00000092341.3']
[49955, 'ENSMUSG00000098462.1']
[49956, 'ENSMUSG00000102349.1']
[49957, 'ENSMUSG00000098865.1']
[49958, 'ENSMUSG00000092274.3']
[49959, 'ENSMUSG00000098543.1']
[49960, 'ENSMUSG00000098974.1']
[49961, 'ENSMUSG00000098986.1']
[49962, 'ENSMUSG00000043488.5']
[49963, 'ENSMUSG00000024816.12']
[49964, 'ENSMUSG00000024818.15']
[49965, 'ENSMUSG00000044390.5']
[49966, 'ENSMUSG00000024826.15']
[49967, 'ENSMUSG00000110156.2']
[49968, 'ENSMUSG00000045664.5']
[49969, 'ENSMUSG00000024833.15']
[49970, 'ENSMUSG00000037451.8']
[49971, 'ENSMUSG00000024942.17']
[49972, 'ENSMUSG00000097404.2']
[49973, 'ENSMUSG00000118194.1']
[49974, 'ENSMUSG00000094281.1']
[49975, 'ENSMUSG00000024807.18']
[49976, 'ENSMUSG00000098928.1']
[49977, 'ENSMUSG00000007338.10']
[49978, 'ENSMUSG00000118496.1']
[49979, 'ENSMUSG00000038274.13']
[49980, 'ENSMUSG00000075227.6']
[49981, 'ENSMUSG00000024799.16']
[49982, 'ENSMUSG00000024797.14']
[49983, 'ENSMUSG00000100621.2']
[49984, 'ENSMUSG00000047733.10']
[49985, 'ENSMUSG00000024792.9']
[49986, 'ENSMUSG00000024791.10']
[49987, 'ENSMUSG00000117666.1']
[49988, 'ENSMUSG00000054999.2']
[49989, 'ENSMUSG00000024790.8']
[49990, 'ENSMUSG00000024787.14']
[49991, 'ENSMUSG00000024944.6']
[49992, 'ENSMUSG00000039699.14']
[49993, 'ENSMUSG00000084742.1']
[49994, 'ENSMUSG00000083458.1']
[49995, 'ENSMUSG00000024786.9']
[49996, 'ENSMUSG00000024784.13']
[49997, 'ENSMUSG00000024777.10']
[49998, 'ENSMUSG00000024773.15']
[49999, 'ENSMUSG00000065582.1']
[50000, 'ENSMUSG00000065523.1']
[50001, 'ENSMUSG00000085196.1']
[50002, 'ENSMUSG00000024772.9']
[50003, 'ENSMUSG00000024769.7']
[50004, 'ENSMUSG00000117681.1']
[50005, 'ENSMUSG00000024947.17']
[50006, 'ENSMUSG00000024948.15']
[50007, 'ENSMUSG00000099230.1']
[50008, 'ENSMUSG00000079467.8']
[50009, 'ENSMUSG00000024949.17']
[50010, 'ENSMUSG00000032648.14']
[50011, 'ENSMUSG00000032946.16']
[50012, 'ENSMUSG00000084876.7']
[50013, 'ENSMUSG00000033768.17']
[50014, 'ENSMUSG00000117897.1']
[50015, 'ENSMUSG00000052188.6']
[50016, 'ENSMUSG00000061742.12']
[50017, 'ENSMUSG00000092802.1']
[50018, 'ENSMUSG00000118062.1']
[50019, 'ENSMUSG00000084221.1']
[50020, 'ENSMUSG00000084825.1']
[50021, 'ENSMUSG00000085285.1']
[50022, 'ENSMUSG00000118181.1']
[50023, 'ENSMUSG00000024952.13']
[50024, 'ENSMUSG00000104884.1']
[50025, 'ENSMUSG00000047810.9']
[50026, 'ENSMUSG00000024953.17']
[50027, 'ENSMUSG00000038812.16']
[50028, 'ENSMUSG00000024955.15']
[50029, 'ENSMUSG00000098413.1']
[50030, 'ENSMUSG00000050623.5']
[50031, 'ENSMUSG00000024957.9']
[50032, 'ENSMUSG00000024958.13']
[50033, 'ENSMUSG00000024959.14']
[50034, 'ENSMUSG00000024960.9']
[50035, 'ENSMUSG00000056612.7']
[50036, 'ENSMUSG00000056629.16']
[50037, 'ENSMUSG00000024962.13']
[50038, 'ENSMUSG00000024963.12']
[50039, 'ENSMUSG00000037349.9']
[50040, 'ENSMUSG00000047656.9']
[50041, 'ENSMUSG00000024965.9']
[50042, 'ENSMUSG00000024966.9']
[50043, 'ENSMUSG00000036278.7']
[50044, 'ENSMUSG00000117901.1']
[50045, 'ENSMUSG00000047787.8']
[50046, 'ENSMUSG00000024767.11']
[50047, 'ENSMUSG00000035885.5']
[50048, 'ENSMUSG00000024764.10']
[50049, 'ENSMUSG00000096774.1']
[50050, 'ENSMUSG00000088680.1']
[50051, 'ENSMUSG00000024968.14']
[50052, 'ENSMUSG00000024969.15']
[50053, 'ENSMUSG00000091558.1']
[50054, 'ENSMUSG00000024970.5']
[50055, 'ENSMUSG00000117743.1']
[50056, 'ENSMUSG00000099923.2']
[50057, 'ENSMUSG00000095690.2']
[50058, 'ENSMUSG00000118297.1']
[50059, 'ENSMUSG00000053080.10']
[50060, 'ENSMUSG00000098293.1']
[50061, 'ENSMUSG00000024758.15']
[50062, 'ENSMUSG00000024759.14']
[50063, 'ENSMUSG00000060675.13']
[50064, 'ENSMUSG00000024972.16']
[50065, 'ENSMUSG00000024973.17']
[50066, 'ENSMUSG00000024761.3']
[50067, 'ENSMUSG00000024757.7']
[50068, 'ENSMUSG00000083160.1']
[50069, 'ENSMUSG00000081596.1']
[50070, 'ENSMUSG00000117937.1']
[50071, 'ENSMUSG00000053303.14']
[50072, 'ENSMUSG00000118312.1']
[50073, 'ENSMUSG00000067656.13']
[50074, 'ENSMUSG00000076136.1']
[50075, 'ENSMUSG00000118220.1']
[50076, 'ENSMUSG00000118036.1']
[50077, 'ENSMUSG00000063590.3']
[50078, 'ENSMUSG00000075044.14']
[50079, 'ENSMUSG00000118280.1']
[50080, 'ENSMUSG00000118345.1']
[50081, 'ENSMUSG00000117877.1']
[50082, 'ENSMUSG00000052562.15']
[50083, 'ENSMUSG00000110298.1']
[50084, 'ENSMUSG00000086174.1']
[50085, 'ENSMUSG00000063796.9']
[50086, 'ENSMUSG00000024650.5']
[50087, 'ENSMUSG00000117763.1']
[50088, 'ENSMUSG00000032773.9']
[50089, 'ENSMUSG00000087830.1']
[50090, 'ENSMUSG00000010095.13']
[50091, 'ENSMUSG00000108414.1']
[50092, 'ENSMUSG00000064721.4']
[50093, 'ENSMUSG00000065392.1']
[50094, 'ENSMUSG00000065281.1']
[50095, 'ENSMUSG00000065280.1']
[50096, 'ENSMUSG00000065378.1']
[50097, 'ENSMUSG00000065782.1']
[50098, 'ENSMUSG00000065305.1']
[50099, 'ENSMUSG00000065087.1']
[50100, 'ENSMUSG00000042729.11']
[50101, 'ENSMUSG00000090840.2']
[50102, 'ENSMUSG00000010110.17']
[50103, 'ENSMUSG00000098844.1']
[50104, 'ENSMUSG00000010097.15']
[50105, 'ENSMUSG00000117924.1']
[50106, 'ENSMUSG00000118346.1']
[50107, 'ENSMUSG00000003680.16']
[50108, 'ENSMUSG00000118261.1']
[50109, 'ENSMUSG00000118305.1']
[50110, 'ENSMUSG00000071662.4']
[50111, 'ENSMUSG00000071661.7']
[50112, 'ENSMUSG00000071660.10']
[50113, 'ENSMUSG00000071659.4']
[50114, 'ENSMUSG00000118124.1']
[50115, 'ENSMUSG00000071658.5']
[50116, 'ENSMUSG00000071657.12']
[50117, 'ENSMUSG00000071656.7']
[50118, 'ENSMUSG00000071655.12']
[50119, 'ENSMUSG00000071654.6']
[50120, 'ENSMUSG00000096740.8']
[50121, 'ENSMUSG00000116166.1']
[50122, 'ENSMUSG00000070167.1']
[50123, 'ENSMUSG00000093314.1']
[50124, 'ENSMUSG00000071653.9']
[50125, 'ENSMUSG00000116347.1']
[50126, 'ENSMUSG00000071652.8']
[50127, 'ENSMUSG00000071650.6']
[50128, 'ENSMUSG00000071649.6']
[50129, 'ENSMUSG00000071648.4']
[50130, 'ENSMUSG00000071647.5']
[50131, 'ENSMUSG00000114220.1']
[50132, 'ENSMUSG00000071646.9']
[50133, 'ENSMUSG00000071645.6']
[50134, 'ENSMUSG00000071644.10']
[50135, 'ENSMUSG00000069833.13']
[50136, 'ENSMUSG00000024653.2']
[50137, 'ENSMUSG00000024654.8']
[50138, 'ENSMUSG00000024658.7']
[50139, 'ENSMUSG00000117804.1']
[50140, 'ENSMUSG00000077055.1']
[50141, 'ENSMUSG00000067608.5']
[50142, 'ENSMUSG00000101398.1']
[50143, 'ENSMUSG00000071640.3']
[50144, 'ENSMUSG00000096818.2']
[50145, 'ENSMUSG00000100141.1']
[50146, 'ENSMUSG00000117756.1']
[50147, 'ENSMUSG00000118383.1']
[50148, 'ENSMUSG00000096872.2']
[50149, 'ENSMUSG00000076370.1']
[50150, 'ENSMUSG00000118138.1']
[50151, 'ENSMUSG00000024660.9']
[50152, 'ENSMUSG00000118325.1']
[50153, 'ENSMUSG00000118100.1']
[50154, 'ENSMUSG00000080659.1']
[50155, 'ENSMUSG00000118008.1']
[50156, 'ENSMUSG00000118065.1']
[50157, 'ENSMUSG00000118183.1']
[50158, 'ENSMUSG00000118123.1']
[50159, 'ENSMUSG00000024661.7']
[50160, 'ENSMUSG00000037418.6']
[50161, 'ENSMUSG00000024663.20']
[50162, 'ENSMUSG00000024664.5']
[50163, 'ENSMUSG00000024665.8']
[50164, 'ENSMUSG00000117700.1']
[50165, 'ENSMUSG00000010663.5']
[50166, 'ENSMUSG00000098363.1']
[50167, 'ENSMUSG00000064032.2']
[50168, 'ENSMUSG00000024742.15']
[50169, 'ENSMUSG00000036372.14']
[50170, 'ENSMUSG00000036098.15']
[50171, 'ENSMUSG00000035735.10']
[50172, 'ENSMUSG00000118330.1']
[50173, 'ENSMUSG00000024743.16']
[50174, 'ENSMUSG00000118310.1']
[50175, 'ENSMUSG00000090291.3']
[50176, 'ENSMUSG00000035179.4']
[50177, 'ENSMUSG00000024668.8']
[50178, 'ENSMUSG00000034820.4']
[50179, 'ENSMUSG00000024667.12']
[50180, 'ENSMUSG00000024666.6']
[50181, 'ENSMUSG00000117955.1']
[50182, 'ENSMUSG00000034445.8']
[50183, 'ENSMUSG00000034371.9']
[50184, 'ENSMUSG00000024740.10']
[50185, 'ENSMUSG00000043789.8']
[50186, 'ENSMUSG00000118392.1']
[50187, 'ENSMUSG00000024738.6']
[50188, 'ENSMUSG00000114772.1']
[50189, 'ENSMUSG00000048832.9']
[50190, 'ENSMUSG00000024669.8']
[50191, 'ENSMUSG00000067577.8']
[50192, 'ENSMUSG00000024670.17']
[50193, 'ENSMUSG00000024737.2']
[50194, 'ENSMUSG00000118027.1']
[50195, 'ENSMUSG00000024736.15']
[50196, 'ENSMUSG00000034659.14']
[50197, 'ENSMUSG00000024735.13']
[50198, 'ENSMUSG00000024734.8']
[50199, 'ENSMUSG00000034117.3']
[50200, 'ENSMUSG00000024732.7']
[50201, 'ENSMUSG00000024731.15']
[50202, 'ENSMUSG00000067571.4']
[50203, 'ENSMUSG00000094584.2']
[50204, 'ENSMUSG00000101264.1']
[50205, 'ENSMUSG00000075010.5']
[50206, 'ENSMUSG00000024730.7']
[50207, 'ENSMUSG00000101439.1']
[50208, 'ENSMUSG00000024729.7']
[50209, 'ENSMUSG00000099998.1']
[50210, 'ENSMUSG00000024728.13']
[50211, 'ENSMUSG00000057240.14']
[50212, 'ENSMUSG00000097091.1']
[50213, 'ENSMUSG00000101031.2']
[50214, 'ENSMUSG00000024673.9']
[50215, 'ENSMUSG00000054523.13']
[50216, 'ENSMUSG00000099398.1']
[50217, 'ENSMUSG00000024672.11']
[50218, 'ENSMUSG00000100392.1']
[50219, 'ENSMUSG00000101389.1']
[50220, 'ENSMUSG00000101024.1']
[50221, 'ENSMUSG00000024675.19']
[50222, 'ENSMUSG00000100615.1']
[50223, 'ENSMUSG00000056290.16']
[50224, 'ENSMUSG00000079419.4']
[50225, 'ENSMUSG00000099757.1']
[50226, 'ENSMUSG00000058470.10']
[50227, 'ENSMUSG00000100529.1']
[50228, 'ENSMUSG00000024677.13']
[50229, 'ENSMUSG00000024678.6']
[50230, 'ENSMUSG00000067555.2']
[50231, 'ENSMUSG00000104088.1']
[50232, 'ENSMUSG00000024679.10']
[50233, 'ENSMUSG00000088598.1']
[50234, 'ENSMUSG00000024680.12']
[50235, 'ENSMUSG00000024681.11']
[50236, 'ENSMUSG00000055895.6']
[50237, 'ENSMUSG00000041857.10']
[50238, 'ENSMUSG00000088310.1']
[50239, 'ENSMUSG00000089625.1']
[50240, 'ENSMUSG00000055933.13']
[50241, 'ENSMUSG00000100918.1']
[50242, 'ENSMUSG00000024682.3']
[50243, 'ENSMUSG00000024683.6']
[50244, 'ENSMUSG00000041488.16']
[50245, 'ENSMUSG00000048292.3']
[50246, 'ENSMUSG00000060556.4']
[50247, 'ENSMUSG00000108966.1']
[50248, 'ENSMUSG00000067545.3']
[50249, 'ENSMUSG00000051548.4']
[50250, 'ENSMUSG00000060878.4']
[50251, 'ENSMUSG00000046139.8']
[50252, 'ENSMUSG00000104979.1']
[50253, 'ENSMUSG00000077227.1']
[50254, 'ENSMUSG00000024687.11']
[50255, 'ENSMUSG00000109030.1']
[50256, 'ENSMUSG00000109047.1']
[50257, 'ENSMUSG00000108947.1']
[50258, 'ENSMUSG00000109223.1']
[50259, 'ENSMUSG00000067529.2']
[50260, 'ENSMUSG00000109417.1']
[50261, 'ENSMUSG00000067528.3']
[50262, 'ENSMUSG00000067526.3']
[50263, 'ENSMUSG00000044994.10']
[50264, 'ENSMUSG00000067525.3']
[50265, 'ENSMUSG00000067524.4']
[50266, 'ENSMUSG00000067522.3']
[50267, 'ENSMUSG00000108889.2']
[50268, 'ENSMUSG00000109410.1']
[50269, 'ENSMUSG00000094133.2']
[50270, 'ENSMUSG00000109022.2']
[50271, 'ENSMUSG00000067519.1']
[50272, 'ENSMUSG00000097646.1']
[50273, 'ENSMUSG00000060049.5']
[50274, 'ENSMUSG00000118093.1']
[50275, 'ENSMUSG00000095640.4']
[50276, 'ENSMUSG00000109433.1']
[50277, 'ENSMUSG00000067513.1']
[50278, 'ENSMUSG00000109229.1']
[50279, 'ENSMUSG00000096436.3']
[50280, 'ENSMUSG00000109328.2']
[50281, 'ENSMUSG00000109007.1']
[50282, 'ENSMUSG00000046650.4']
[50283, 'ENSMUSG00000050815.6']
[50284, 'ENSMUSG00000040065.8']
[50285, 'ENSMUSG00000046805.10']
[50286, 'ENSMUSG00000039982.8']
[50287, 'ENSMUSG00000086213.2']
[50288, 'ENSMUSG00000114644.1']
[50289, 'ENSMUSG00000111118.1']
[50290, 'ENSMUSG00000114761.1']
[50291, 'ENSMUSG00000024691.13']
[50292, 'ENSMUSG00000084836.1']
[50293, 'ENSMUSG00000071633.11']
[50294, 'ENSMUSG00000063683.12']
[50295, 'ENSMUSG00000065892.1']
[50296, 'ENSMUSG00000044441.5']
[50297, 'ENSMUSG00000045030.8']
[50298, 'ENSMUSG00000109309.1']
[50299, 'ENSMUSG00000024694.9']
[50300, 'ENSMUSG00000084981.7']
[50301, 'ENSMUSG00000079415.2']
[50302, 'ENSMUSG00000118491.1']
[50303, 'ENSMUSG00000024695.16']
[50304, 'ENSMUSG00000024696.9']
[50305, 'ENSMUSG00000091014.3']
[50306, 'ENSMUSG00000046272.4']
[50307, 'ENSMUSG00000045126.2']
[50308, 'ENSMUSG00000057817.6']
[50309, 'ENSMUSG00000060303.4']
[50310, 'ENSMUSG00000112693.1']
[50311, 'ENSMUSG00000048456.3']
[50312, 'ENSMUSG00000049498.5']
[50313, 'ENSMUSG00000062892.4']
[50314, 'ENSMUSG00000046913.3']
[50315, 'ENSMUSG00000109148.1']
[50316, 'ENSMUSG00000094755.1']
[50317, 'ENSMUSG00000094986.3']
[50318, 'ENSMUSG00000109126.1']
[50319, 'ENSMUSG00000067482.2']
[50320, 'ENSMUSG00000061637.5']
[50321, 'ENSMUSG00000062844.6']
[50322, 'ENSMUSG00000057503.6']
[50323, 'ENSMUSG00000109415.1']
